Suburb,Rooms,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,Lattitude,Longtitude,year,month,Type_h,Type_t,Type_u,Region_EM,Region_NM,Region_SEM,Region_SM,Region_WM
Abbotsford,2,1200000.0,2017-10-14,3.0,2,1,0,135.0,-37.80309,144.99691,2017,10,1,0,0,0,1,0,0,0
Aberfeldie,4,2560000.0,2017-10-14,7.5,4,3,2,880.0,-37.75957,144.90137,2017,10,1,0,0,0,0,0,0,1
Airport West,3,730000.0,2017-10-14,10.4,3,2,1,548.0,-37.72741,144.87919,2017,10,1,0,0,0,0,0,0,1
Airport West,3,770000.0,2017-10-14,10.4,3,2,2,616.0,-37.72367,144.87059,2017,10,1,0,0,0,0,0,0,1
Airport West,3,805000.0,2017-10-14,10.4,3,1,2,540.0,-37.72459,144.87406,2017,10,1,0,0,0,0,0,0,1
Albert Park,2,1330000.0,2017-10-14,3.0,2,1,0,122.0,-37.84588,144.95559,2017,10,1,0,0,0,0,0,1,0
Albert Park,4,3600000.0,2017-10-14,3.0,4,3,1,177.0,-37.84787,144.95333,2017,10,1,0,0,0,0,0,1,0
Alphington,3,1550000.0,2017-10-14,5.7,3,1,2,595.0,-37.77112,145.02893,2017,10,1,0,0,0,1,0,0,0
Altona Meadows,3,630000.0,2017-10-14,15.5,3,2,4,465.0,-37.87792,144.77918,2017,10,1,0,0,0,0,0,0,1
Ardeer,3,615000.0,2017-10-14,12.8,3,1,3,642.0,-37.7753,144.7994,2017,10,1,0,0,0,0,0,0,1
Armadale,3,1895000.0,2017-10-14,6.3,3,1,2,387.0,-37.86106,145.02513,2017,10,1,0,0,0,0,0,1,0
Ascot Vale,3,1635000.0,2017-10-14,4.3,3,1,2,619.0,-37.7755,144.9275,2017,10,1,0,0,0,0,0,0,1
Ascot Vale,4,1650000.0,2017-10-14,4.3,4,2,2,557.0,-37.78054,144.90251,2017,10,1,0,0,0,0,0,0,1
Ashburton,4,2005000.0,2017-10-14,10.2,4,2,2,572.0,-37.86688,145.06925,2017,10,1,0,0,0,0,0,1,0
Ashwood,3,987000.0,2017-10-14,10.2,3,1,1,460.0,-37.86906,145.0942,2017,10,0,0,1,0,0,0,1,0
Other,4,910000.0,2017-10-14,21.5,4,2,2,667.0,-38.0282,145.12854,2017,10,1,0,0,0,0,1,0,0
Avondale Heights,3,900000.0,2017-10-14,9.5,3,1,2,545.0,-37.76397,144.86538,2017,10,1,0,0,0,0,0,0,1
Avondale Heights,3,785000.0,2017-10-14,9.5,3,1,1,595.0,-37.76342,144.86305,2017,10,1,0,0,0,0,0,0,1
Avondale Heights,1,850000.0,2017-10-14,9.5,1,1,2,242.0,-37.75997,144.86073,2017,10,1,0,0,0,0,0,0,1
Avondale Heights,3,799000.0,2017-10-14,9.5,3,1,2,579.0,-37.75221,144.8578,2017,10,1,0,0,0,0,0,0,1
Balwyn,3,1425000.0,2017-10-14,7.9,3,1,2,317.0,-37.81266,145.09329,2017,10,1,0,0,0,0,0,1,0
Balwyn,3,2200000.0,2017-10-14,7.9,3,1,1,1170.0,-37.8042,145.10312,2017,10,1,0,0,0,0,0,1,0
Balwyn North,3,1560000.0,2017-10-14,9.7,3,1,2,710.0,-37.79543,145.10195,2017,10,1,0,0,0,0,0,1,0
Balwyn North,3,1500000.0,2017-10-14,9.7,3,1,2,622.0,-37.78144,145.07996,2017,10,1,0,0,0,0,0,1,0
Balwyn North,4,1500000.0,2017-10-14,9.7,4,2,1,620.0,-37.78396,145.07942,2017,10,1,0,0,0,0,0,1,0
Balwyn North,3,2110000.0,2017-10-14,9.7,3,1,2,713.0,-37.80121,145.07786,2017,10,1,0,0,0,0,0,1,0
Bellfield,3,1113000.0,2017-10-14,8.8,3,1,3,793.0,-37.7537,145.03382,2017,10,1,0,0,1,0,0,0,0
Bentleigh,3,1630000.0,2017-10-14,11.4,3,1,2,554.0,-37.91655,145.04525,2017,10,1,0,0,0,0,0,1,0
Bentleigh,3,1730000.0,2017-10-14,11.4,3,1,2,569.0,-37.91456,145.04109,2017,10,1,0,0,0,0,0,1,0
Bentleigh,3,1510000.0,2017-10-14,11.4,3,1,2,680.0,-37.92626,145.03961,2017,10,1,0,0,0,0,0,1,0
Bentleigh,4,2260000.0,2017-10-14,11.4,4,3,2,560.0,-37.91324,145.02513,2017,10,1,0,0,0,0,0,1,0
Bentleigh East,3,1162000.0,2017-10-14,13.8,3,2,2,254.0,-37.92746,145.05859,2017,10,1,0,0,0,0,0,1,0
Bentleigh East,4,1190000.0,2017-10-14,13.8,4,1,2,612.0,-37.91081,145.06799,2017,10,1,0,0,0,0,0,1,0
Bentleigh East,3,1160000.0,2017-10-14,13.8,3,1,3,560.0,-37.93016,145.0726,2017,10,1,0,0,0,0,0,1,0
Bentleigh East,3,1000000.0,2017-10-14,13.8,3,2,3,402.0,-37.92066,145.0669,2017,10,1,0,0,0,0,0,1,0
Blackburn,2,1255000.0,2017-10-14,13.4,2,1,1,604.0,-37.81033,145.14267,2017,10,1,0,0,1,0,0,0,0
Briar Hill,3,785000.0,2017-10-14,16.1,3,1,1,789.0,-37.70216,145.12039,2017,10,1,0,0,1,0,0,0,0
Brunswick,5,1150000.0,2017-10-14,5.2,5,3,1,320.0,-37.75587,144.95246,2017,10,1,0,0,0,1,0,0,0
Bulleen,5,1350000.0,2017-10-14,10.8,5,3,2,751.0,-37.76928,145.08732,2017,10,1,0,0,1,0,0,0,0
Bulleen,4,1210000.0,2017-10-14,10.8,4,2,2,652.0,-37.76852,145.08935,2017,10,1,0,0,1,0,0,0,0
Camberwell,4,1700000.0,2017-10-14,7.7,4,2,2,608.0,-37.84954,145.0924,2017,10,1,0,0,0,0,0,1,0
Carlton North,2,1650000.0,2017-10-14,3.5,3,1,2,392.0,-37.7846,144.96995,2017,10,1,0,0,0,1,0,0,0
Caulfield South,3,1655000.0,2017-10-14,8.7,3,2,2,306.0,-37.88854,145.01938,2017,10,1,0,0,0,0,0,1,0
Chadstone,3,816000.0,2017-10-14,11.7,3,2,1,137.0,-37.88505,145.10592,2017,10,0,1,0,0,0,0,1,0
Cheltenham,3,1255000.0,2017-10-14,17.9,3,3,1,333.0,-37.96763,145.06247,2017,10,1,0,0,0,0,0,1,0
Cheltenham,3,860000.0,2017-10-14,17.9,3,2,2,529.0,-37.97122,145.08125,2017,10,1,0,0,0,0,0,1,0
Clayton South,2,955000.0,2017-10-14,17.5,2,1,2,785.0,-37.93474,145.11918,2017,10,1,0,0,0,0,1,0,0
Clifton Hill,3,1500000.0,2017-10-14,3.6,3,1,0,422.0,-37.79417,144.99701,2017,10,1,0,0,0,1,0,0,0
Clifton Hill,3,1830000.0,2017-10-14,3.6,3,2,1,208.0,-37.78788,145.0005,2017,10,1,0,0,0,1,0,0,0
Coburg,3,1205000.0,2017-10-14,6.7,3,1,1,444.0,-37.74564,144.95978,2017,10,1,0,0,0,1,0,0,0
Coburg,4,1222000.0,2017-10-14,6.7,4,2,1,515.0,-37.75485,144.9684,2017,10,1,0,0,0,1,0,0,0
Coburg,3,990000.0,2017-10-14,6.7,3,1,2,502.0,-37.75014,144.96583,2017,10,1,0,0,0,1,0,0,0
Coburg North,1,950000.0,2017-10-14,6.7,1,1,1,790.0,-37.72063,144.95938,2017,10,1,0,0,0,1,0,0,0
Other,4,555000.0,2017-10-14,17.4,4,1,0,628.0,-37.65776,144.92875,2017,10,1,0,0,0,1,0,0,0
Other,3,451000.0,2017-10-14,17.4,3,1,1,553.0,-37.66432,144.93536,2017,10,1,0,0,0,1,0,0,0
Craigieburn,3,473000.0,2017-10-14,20.6,3,2,1,294.0,-37.57799,144.91202,2017,10,1,0,0,0,1,0,0,0
Craigieburn,4,720000.0,2017-10-14,20.6,4,2,2,754.0,-37.57239,144.92714,2017,10,1,0,0,0,1,0,0,0
Craigieburn,3,568000.0,2017-10-14,20.6,3,2,2,448.0,-37.5821,144.90751,2017,10,1,0,0,0,1,0,0,0
Croydon,5,880000.0,2017-10-14,23.0,5,2,2,983.0,-37.79189,145.29661,2017,10,1,0,0,1,0,0,0,0
Croydon,3,970000.0,2017-10-14,23.0,3,2,2,836.0,-37.78195,145.29468,2017,10,1,0,0,1,0,0,0,0
Croydon,3,855000.0,2017-10-14,23.0,3,1,1,864.0,-37.784,145.27006,2017,10,1,0,0,1,0,0,0,0
Croydon North,3,1175000.0,2017-10-14,23.0,3,2,2,864.0,-37.76402,145.27346,2017,10,1,0,0,1,0,0,0,0
Dallas,3,506000.0,2017-10-14,14.0,3,1,3,582.0,-37.67454,144.93339,2017,10,1,0,0,0,1,0,0,0
Dingley Village,3,870000.0,2017-10-14,22.2,3,2,3,540.0,-37.98713,145.13489,2017,10,1,0,0,0,0,1,0,0
Doncaster,3,1351000.0,2017-10-14,12.4,3,3,2,681.0,-37.76941,145.13325,2017,10,1,0,0,1,0,0,0,0
Doncaster,3,1327000.0,2017-10-14,12.4,3,1,2,739.0,-37.78968,145.11298,2017,10,1,0,0,1,0,0,0,0
Doncaster East,4,1330000.0,2017-10-14,14.3,4,2,2,864.0,-37.77875,145.17409,2017,10,1,0,0,1,0,0,0,0
Donvale,2,1070000.0,2017-10-14,16.1,2,2,2,758.0,-37.79883,145.17337,2017,10,1,0,0,1,0,0,0,0
Donvale,4,1160000.0,2017-10-14,16.1,4,2,2,1127.0,-37.80321,145.19627,2017,10,1,0,0,1,0,0,0,0
Elsternwick,3,1690000.0,2017-10-14,7.2,3,2,2,576.0,-37.88839,145.00243,2017,10,1,0,0,0,0,0,1,0
Elsternwick,3,3050000.0,2017-10-14,7.2,3,1,2,923.0,-37.88926,145.01249,2017,10,1,0,0,0,0,0,1,0
Eltham,3,895000.0,2017-10-14,18.0,3,2,2,789.0,-37.7127,145.13797,2017,10,1,0,0,1,0,0,0,0
Eltham North,3,915000.0,2017-10-14,18.0,3,2,4,1150.0,-37.70086,145.13817,2017,10,1,0,0,1,0,0,0,0
Epping,4,621000.0,2017-10-14,19.6,4,2,2,614.0,-37.63291,145.03706,2017,10,1,0,0,0,1,0,0,0
Epping,3,631000.0,2017-10-14,19.6,3,1,1,555.0,-37.64294,145.02765,2017,10,1,0,0,0,1,0,0,0
Essendon,3,1269000.0,2017-10-14,7.5,3,2,2,307.0,-37.74315,144.89941,2017,10,0,1,0,0,0,0,0,1
Essendon,3,900000.0,2017-10-14,7.5,3,2,2,320.0,-37.74617,144.91991,2017,10,0,1,0,0,0,0,0,1
Essendon North,2,992500.0,2017-10-14,8.2,2,1,2,516.0,-37.7372,144.90133,2017,10,1,0,0,0,0,0,0,1
Fairfield,3,1620000.0,2017-10-14,5.7,3,2,2,604.0,-37.77174,145.01836,2017,10,1,0,0,0,1,0,0,0
Fawkner,3,840000.0,2017-10-14,13.1,3,1,3,570.0,-37.70807,144.97282,2017,10,1,0,0,0,1,0,0,0
Fawkner,3,775000.0,2017-10-14,13.1,3,1,1,671.0,-37.69571,144.96064,2017,10,1,0,0,0,1,0,0,0
Fitzroy North,3,1250000.0,2017-10-14,3.6,3,2,1,268.0,-37.77933,144.98213,2017,10,1,0,0,0,1,0,0,0
Footscray,3,860000.0,2017-10-14,5.1,3,2,2,162.0,-37.8007,144.88207,2017,10,1,0,0,0,0,0,0,1
Footscray,4,1450000.0,2017-10-14,5.1,4,2,1,593.0,-37.79363,144.89427,2017,10,1,0,0,0,0,0,0,1
Footscray,2,868000.0,2017-10-14,5.1,2,1,2,231.0,-37.79612,144.88783,2017,10,1,0,0,0,0,0,0,1
Forest Hill,4,1190000.0,2017-10-14,15.4,4,2,2,851.0,-37.83645,145.1603,2017,10,1,0,0,1,0,0,0,0
Forest Hill,4,1088000.0,2017-10-14,15.4,4,2,2,586.0,-37.84006,145.16568,2017,10,1,0,0,1,0,0,0,0
Gladstone Park,3,525500.0,2017-10-14,12.9,3,1,1,521.0,-37.6983,144.89295,2017,10,1,0,0,0,0,0,0,1
Gladstone Park,3,588000.0,2017-10-14,12.9,3,1,1,571.0,-37.68651,144.89339,2017,10,1,0,0,0,0,0,0,1
Gladstone Park,4,740000.0,2017-10-14,12.9,4,3,2,526.0,-37.68387,144.89717,2017,10,1,0,0,0,0,0,0,1
Gladstone Park,3,610000.0,2017-10-14,12.9,3,1,1,606.0,-37.6995,144.89012,2017,10,1,0,0,0,0,0,0,1
Glen Iris,4,2115000.0,2017-10-14,7.3,4,2,2,718.0,-37.85114,145.08701,2017,10,1,0,0,0,0,0,1,0
Glenroy,3,685500.0,2017-10-14,11.2,3,1,1,620.0,-37.69885,144.93634,2017,10,1,0,0,0,1,0,0,0
Glenroy,3,752000.0,2017-10-14,11.2,3,1,1,580.0,-37.69913,144.92563,2017,10,1,0,0,0,1,0,0,0
Glenroy,3,770000.0,2017-10-14,11.2,3,1,3,604.0,-37.70857,144.90641,2017,10,1,0,0,0,1,0,0,0
Greensborough,3,700000.0,2017-10-14,16.1,3,1,1,594.0,-37.70986,145.09941,2017,10,1,0,0,0,1,0,0,0
Greensborough,3,892500.0,2017-10-14,16.1,3,1,1,666.0,-37.71252,145.09959,2017,10,1,0,0,0,1,0,0,0
Greensborough,3,652000.0,2017-10-14,16.1,3,1,2,358.0,-37.69996,145.09199,2017,10,1,0,0,0,1,0,0,0
Hampton,3,2095000.0,2017-10-14,13.8,3,2,1,544.0,-37.94311,145.01272,2017,10,1,0,0,0,0,0,1,0
Hampton,4,1550000.0,2017-10-14,13.8,4,2,2,385.0,-37.93595,145.01746,2017,10,0,1,0,0,0,0,1,0
Hawthorn,4,2800000.0,2017-10-14,5.3,4,3,1,558.0,-37.82215,145.02077,2017,10,1,0,0,0,0,0,1,0
Highett,2,815000.0,2017-10-14,16.0,2,1,2,255.0,-37.95616,145.05188,2017,10,0,1,0,0,0,0,1,0
Hillside,4,531000.0,2017-10-14,18.0,4,1,1,469.0,-37.70161,144.74978,2017,10,1,0,0,0,0,0,0,1
Hillside,4,525000.0,2017-10-14,18.0,4,2,2,622.0,-37.69884,144.75352,2017,10,1,0,0,0,0,0,0,1
Hoppers Crossing,4,525000.0,2017-10-14,18.4,4,1,2,589.0,-37.86993,144.68008,2017,10,1,0,0,0,0,0,0,1
Hoppers Crossing,4,565000.0,2017-10-14,18.4,4,2,2,595.0,-37.85075,144.67383,2017,10,1,0,0,0,0,0,0,1
Hoppers Crossing,4,593150.0,2017-10-14,18.4,4,2,2,624.0,-37.86939,144.6905,2017,10,1,0,0,0,0,0,0,1
Hughesdale,3,1250000.0,2017-10-14,12.3,3,2,2,354.0,-37.90468,145.08213,2017,10,1,0,0,0,0,0,1,0
Jacana,3,570000.0,2017-10-14,14.0,3,1,0,723.0,-37.69064,144.91105,2017,10,1,0,0,0,1,0,0,0
Keilor Downs,4,700000.0,2017-10-14,15.5,4,1,0,659.0,-37.71988,144.81086,2017,10,1,0,0,0,0,0,0,1
Keilor East,3,950000.0,2017-10-14,11.7,3,1,2,585.0,-37.7363,144.86579,2017,10,1,0,0,0,0,0,0,1
Keilor East,3,915000.0,2017-10-14,11.7,3,1,2,624.0,-37.74588,144.87044,2017,10,1,0,0,0,0,0,0,1
Keilor East,3,990000.0,2017-10-14,11.7,3,2,2,310.0,-37.74804,144.87039,2017,10,1,0,0,0,0,0,0,1
Keilor East,3,700000.0,2017-10-14,11.7,3,1,1,607.0,-37.73129,144.86556,2017,10,1,0,0,0,0,0,0,1
Keilor East,3,850000.0,2017-10-14,11.7,3,1,2,547.0,-37.74525,144.87401,2017,10,1,0,0,0,0,0,0,1
Kew,4,1720000.0,2017-10-14,5.4,4,2,2,714.0,-37.79757,145.04323,2017,10,1,0,0,0,0,0,1,0
Kew East,4,2000000.0,2017-10-14,7.3,4,2,2,650.0,-37.79135,145.04348,2017,10,1,0,0,0,0,0,1,0
Kew East,4,1850000.0,2017-10-14,7.3,4,2,2,583.0,-37.79437,145.03984,2017,10,1,0,0,0,0,0,1,0
Other,4,980000.0,2017-10-14,23.3,4,3,2,666.0,-37.88343,145.24081,2017,10,1,0,0,1,0,0,0,0
Lalor,4,755000.0,2017-10-14,16.3,4,1,2,735.0,-37.66088,145.0113,2017,10,1,0,0,0,1,0,0,0
Lalor,3,771000.0,2017-10-14,16.3,3,1,4,624.0,-37.66285,145.01628,2017,10,1,0,0,0,1,0,0,0
Lalor,3,760000.0,2017-10-14,16.3,3,1,2,604.0,-37.67002,145.0144,2017,10,1,0,0,0,1,0,0,0
Lalor,3,685500.0,2017-10-14,16.3,3,2,1,555.0,-37.66281,145.01185,2017,10,1,0,0,0,1,0,0,0
Maidstone,2,715000.0,2017-10-14,6.4,2,1,2,210.0,-37.78706,144.86538,2017,10,0,1,0,0,0,0,0,1
Maribyrnong,4,1190000.0,2017-10-14,4.3,4,2,2,476.0,-37.76485,144.88545,2017,10,1,0,0,0,0,0,0,1
Mentone,4,950000.0,2017-10-14,20.0,4,2,2,590.0,-37.98019,145.09049,2017,10,1,0,0,0,0,1,0,0
Mentone,4,1800000.0,2017-10-14,20.0,4,3,2,741.0,-37.9839,145.05638,2017,10,1,0,0,0,0,1,0,0
Mill Park,3,660000.0,2017-10-14,17.9,3,2,1,537.0,-37.66925,145.04983,2017,10,1,0,0,0,1,0,0,0
Mitcham,4,1705000.0,2017-10-14,17.2,4,2,2,699.0,-37.82525,145.21123,2017,10,1,0,0,1,0,0,0,0
Mitcham,4,993000.0,2017-10-14,17.2,4,2,2,703.0,-37.81103,145.20605,2017,10,1,0,0,1,0,0,0,0
Mitcham,3,1104000.0,2017-10-14,17.2,3,2,2,371.0,-37.81333,145.21214,2017,10,1,0,0,1,0,0,0,0
Montmorency,3,841000.0,2017-10-14,16.2,3,1,2,476.0,-37.72764,145.12672,2017,10,1,0,0,1,0,0,0,0
Moonee Ponds,2,792000.0,2017-10-14,6.2,2,1,1,226.0,-37.77096,144.93124,2017,10,1,0,0,0,0,0,0,1
Mount Waverley,4,1775000.0,2017-10-14,14.2,4,2,1,762.0,-37.88457,145.13436,2017,10,1,0,0,1,0,0,0,0
Mount Waverley,3,950000.0,2017-10-14,14.2,3,1,2,864.0,-37.88925,145.1132,2017,10,1,0,0,1,0,0,0,0
Mount Waverley,4,1650000.0,2017-10-14,14.2,4,3,4,878.0,-37.86003,145.13038,2017,10,1,0,0,1,0,0,0,0
Mount Waverley,3,1375000.0,2017-10-14,14.2,3,1,1,843.0,-37.88494,145.12807,2017,10,1,0,0,1,0,0,0,0
Mulgrave,4,1000000.0,2017-10-14,18.8,4,2,0,653.0,-37.9256,145.16459,2017,10,1,0,0,0,0,1,0,0
Mulgrave,3,860000.0,2017-10-14,18.8,3,1,2,687.0,-37.92608,145.16715,2017,10,1,0,0,0,0,1,0,0
Newport,2,1017500.0,2017-10-14,6.2,2,1,1,226.0,-37.84668,144.8904,2017,10,1,0,0,0,0,0,0,1
Northcote,3,1150000.0,2017-10-14,5.3,3,2,0,193.0,-37.76627,144.99345,2017,10,1,0,0,0,1,0,0,0
Northcote,3,2750000.0,2017-10-14,5.3,3,2,4,634.0,-37.77625,144.99572,2017,10,1,0,0,0,1,0,0,0
Oak Park,3,780000.0,2017-10-14,11.2,3,1,1,570.0,-37.71611,144.91064,2017,10,1,0,0,0,1,0,0,0
Oak Park,3,916000.0,2017-10-14,11.2,3,2,1,304.0,-37.71549,144.91587,2017,10,0,1,0,0,1,0,0,0
Oakleigh,5,1828000.0,2017-10-14,12.3,5,3,4,667.0,-37.90037,145.10281,2017,10,1,0,0,0,0,0,1,0
Ormond,4,1920000.0,2017-10-14,11.4,4,2,2,659.0,-37.90402,145.03029,2017,10,1,0,0,0,0,0,1,0
Parkdale,3,1775000.0,2017-10-14,21.5,3,3,4,791.0,-37.99309,145.07113,2017,10,1,0,0,0,0,1,0,0
Pascoe Vale,3,800000.0,2017-10-14,8.5,3,2,2,655.0,-37.73343,144.93555,2017,10,0,1,0,0,1,0,0,0
Pascoe Vale,3,710000.0,2017-10-14,8.5,3,2,2,1021.0,-37.71725,144.94551,2017,10,0,1,0,0,1,0,0,0
Pascoe Vale,4,780000.0,2017-10-14,8.5,4,1,3,568.0,-37.72516,144.94884,2017,10,1,0,0,0,1,0,0,0
Point Cook,4,711500.0,2017-10-14,14.7,4,2,2,663.0,-37.90162,144.74755,2017,10,1,0,0,0,0,0,0,1
Point Cook,4,800000.0,2017-10-14,14.7,4,3,2,700.0,-37.89247,144.73598,2017,10,1,0,0,0,0,0,0,1
Port Melbourne,4,2926000.0,2017-10-14,3.5,3,3,1,421.0,-37.83706,144.9479,2017,10,1,0,0,0,0,0,1,0
Port Melbourne,4,2160000.0,2017-10-14,3.5,4,2,3,391.0,-37.83964,144.935,2017,10,1,0,0,0,0,0,1,0
Preston,3,850000.0,2017-10-14,8.4,3,1,2,455.0,-37.73184,145.0079,2017,10,1,0,0,0,1,0,0,0
Reservoir,4,725000.0,2017-10-14,12.0,3,2,2,289.0,-37.71222,145.02252,2017,10,1,0,0,0,1,0,0,0
Reservoir,3,750000.0,2017-10-14,12.0,3,1,1,644.0,-37.71798,145.02315,2017,10,1,0,0,0,1,0,0,0
Reservoir,4,960000.0,2017-10-14,12.0,4,3,4,926.0,-37.69765,144.99106,2017,10,1,0,0,0,1,0,0,0
Reservoir,3,930000.0,2017-10-14,12.0,3,1,1,750.0,-37.70732,145.0125,2017,10,1,0,0,0,1,0,0,0
Richmond,4,1750000.0,2017-10-14,2.4,4,2,2,351.0,-37.81176,145.00649,2017,10,1,0,0,0,1,0,0,0
Richmond,3,1100000.0,2017-10-14,2.4,3,2,0,190.0,-37.81852,144.99008,2017,10,1,0,0,0,1,0,0,0
Ringwood,3,852000.0,2017-10-14,19.9,3,1,1,535.0,-37.8018,145.23749,2017,10,1,0,0,1,0,0,0,0
Ringwood,4,958000.0,2017-10-14,19.9,4,2,2,656.0,-37.79111,145.24818,2017,10,1,0,0,1,0,0,0,0
Rosanna,3,950000.0,2017-10-14,8.9,3,2,2,580.0,-37.73713,145.06928,2017,10,1,0,0,1,0,0,0,0
Rowville,4,865000.0,2017-10-14,23.5,4,2,2,505.0,-37.93609,145.24614,2017,10,1,0,0,0,0,1,0,0
Roxburgh Park,5,675000.0,2017-10-14,20.6,5,3,2,517.0,-37.63746,144.91719,2017,10,1,0,0,0,1,0,0,0
Roxburgh Park,3,610000.0,2017-10-14,20.6,3,2,2,487.0,-37.63555,144.93221,2017,10,1,0,0,0,1,0,0,0
South Morang,4,666000.0,2017-10-14,20.5,4,2,2,575.0,-37.65392,145.09725,2017,10,1,0,0,0,1,0,0,0
South Morang,4,710000.0,2017-10-14,20.5,4,2,2,588.0,-37.63177,145.06636,2017,10,1,0,0,0,1,0,0,0
South Morang,3,520000.0,2017-10-14,20.5,3,2,2,552.0,-37.63693,145.06482,2017,10,1,0,0,0,1,0,0,0
Other,4,910000.0,2017-10-14,16.1,4,2,2,778.0,-37.69324,145.13166,2017,10,1,0,0,1,0,0,0,0
Strathmore,4,1310000.0,2017-10-14,8.2,4,2,1,738.0,-37.72898,144.91721,2017,10,1,0,0,0,0,0,0,1
Strathmore,4,1310000.0,2017-10-14,8.2,4,2,2,696.0,-37.73492,144.90843,2017,10,1,0,0,0,0,0,0,1
Sunshine North,5,750000.0,2017-10-14,10.5,5,3,3,561.0,-37.77863,144.84554,2017,10,1,0,0,0,0,0,0,1
Sunshine West,3,590000.0,2017-10-14,10.5,3,1,0,613.0,-37.80276,144.81409,2017,10,1,0,0,0,0,0,0,1
Sunshine West,3,765000.0,2017-10-14,10.5,3,1,2,664.0,-37.79003,144.79651,2017,10,1,0,0,0,0,0,0,1
Tarneit,3,535000.0,2017-10-14,18.4,3,2,2,448.0,-37.84539,144.70244,2017,10,1,0,0,0,0,0,0,1
Taylors Lakes,4,780000.0,2017-10-14,15.5,4,2,2,997.0,-37.69221,144.78209,2017,10,1,0,0,0,0,0,0,1
Templestowe,4,1450000.0,2017-10-14,15.5,4,3,2,670.0,-37.76872,145.14192,2017,10,1,0,0,1,0,0,0,0
Templestowe Lower,4,1350000.0,2017-10-14,12.4,4,2,2,840.0,-37.77691,145.12143,2017,10,1,0,0,1,0,0,0,0
Thomastown,3,850000.0,2017-10-14,15.3,3,2,2,666.0,-37.67353,145.01125,2017,10,1,0,0,0,1,0,0,0
Thomastown,3,720000.0,2017-10-14,15.3,3,1,4,706.0,-37.68439,145.00945,2017,10,1,0,0,0,1,0,0,0
Thomastown,4,750000.0,2017-10-14,15.3,4,2,2,527.0,-37.67309,144.98664,2017,10,1,0,0,0,1,0,0,0
Thomastown,3,655000.0,2017-10-14,15.3,3,2,3,682.0,-37.68283,144.98635,2017,10,1,0,0,0,1,0,0,0
Thornbury,3,1370000.0,2017-10-14,7.0,3,1,1,353.0,-37.75965,145.00284,2017,10,1,0,0,0,1,0,0,0
Thornbury,2,1105000.0,2017-10-14,7.0,2,2,1,256.0,-37.7618,145.00633,2017,10,1,0,0,0,1,0,0,0
Tullamarine,4,735000.0,2017-10-14,12.9,4,2,2,634.0,-37.69594,144.87857,2017,10,1,0,0,0,0,0,0,1
Vermont South,4,1020000.0,2017-10-14,17.2,4,2,2,668.0,-37.85227,145.17532,2017,10,1,0,0,1,0,0,0,0
Viewbank,4,1080000.0,2017-10-14,8.9,4,2,2,651.0,-37.73679,145.08485,2017,10,1,0,0,1,0,0,0,0
Viewbank,4,1240000.0,2017-10-14,8.9,4,2,1,696.0,-37.73966,145.08748,2017,10,1,0,0,1,0,0,0,0
Viewbank,3,930000.0,2017-10-14,8.9,3,1,1,654.0,-37.73274,145.09805,2017,10,1,0,0,1,0,0,0,0
Wantirna,4,1003000.0,2017-10-14,14.7,4,2,2,645.0,-37.85823,145.21613,2017,10,1,0,0,1,0,0,0,0
Wantirna,4,1490500.0,2017-10-14,14.7,4,2,2,757.0,-37.8572,145.21811,2017,10,1,0,0,1,0,0,0,0
Wantirna South,3,945000.0,2017-10-14,14.7,3,2,2,767.0,-37.8803,145.22177,2017,10,1,0,0,1,0,0,0,0
Watsonia,3,855000.0,2017-10-14,14.5,3,1,2,535.0,-37.71708,145.08785,2017,10,1,0,0,0,1,0,0,0
Werribee,3,468000.0,2017-10-14,14.7,3,2,2,447.0,-37.88358,144.65481,2017,10,1,0,0,0,0,0,0,1
Werribee,3,510000.0,2017-10-14,14.7,3,1,1,538.0,-37.8915,144.65569,2017,10,1,0,0,0,0,0,0,1
West Melbourne,4,2371000.0,2017-10-14,3.1,4,2,1,214.0,-37.80712,144.94832,2017,10,1,0,0,0,1,0,0,0
Westmeadows,3,620000.0,2017-10-14,16.5,3,1,2,531.0,-37.67978,144.87342,2017,10,1,0,0,0,1,0,0,0
Wheelers Hill,4,1170000.0,2017-10-14,16.7,4,2,2,704.0,-37.9117,145.20107,2017,10,1,0,0,0,0,1,0,0
Wheelers Hill,4,1540000.0,2017-10-14,16.7,4,2,2,732.0,-37.8943,145.18588,2017,10,1,0,0,0,0,1,0,0
Williamstown,4,2350000.0,2017-10-14,6.8,4,2,2,462.0,-37.86341,144.87786,2017,10,1,0,0,0,0,0,0,1
Yarraville,3,1200000.0,2017-10-14,6.3,3,2,1,219.0,-37.81547,144.89475,2017,10,1,0,0,0,0,0,0,1
Yarraville,2,790000.0,2017-10-14,6.3,2,1,0,186.0,-37.81956,144.89175,2017,10,0,1,0,0,0,0,0,1
Aberfeldie,4,2600000.0,2017-10-21,7.5,4,2,4,923.0,-37.75923,144.90527,2017,10,1,0,0,0,0,0,0,1
Aberfeldie,4,1905000.0,2017-10-21,7.5,4,2,2,797.0,-37.75857,144.89572,2017,10,1,0,0,0,0,0,0,1
Airport West,3,730000.0,2017-10-21,10.4,3,1,1,377.0,-37.72313,144.87527,2017,10,1,0,0,0,0,0,0,1
Airport West,3,880000.0,2017-10-21,10.4,3,1,1,613.0,-37.71841,144.88197,2017,10,1,0,0,0,0,0,0,1
